datetime,x,y,z,magnitude
1772034379.662624,0.0007731156656518579,0.018745457753539085,0.0041524008847773075,0.019215418999597545
1772034379.761483,0.008982576429843903,0.34906691312789917,-0.033785395324230194,0.35081312611869697
1772034379.860884,-0.0014703312190249562,0.1443300098180771,-0.003403519745916128,0.14437762137755528
1772034379.961224,-0.006357764359563589,0.029815420508384705,-0.0012120045721530914,0.030509825021236427
1772034380.0612779,0.014135792851448059,0.573154091835022,-0.00920122116804123,0.5734022114517445
1772034380.1593308,-0.007512511219829321,-0.5076437592506409,0.041790857911109924,0.5094164307674982
1772034380.259068,0.0016703346045687795,0.016871657222509384,-0.003436010330915451,0.017298815049570034
1772034380.358625,-0.005858421791344881,0.01672172173857689,-0.01341647282242775,0.022224734571702806
1772034380.458404,0.00041625206358730793,0.021743111312389374,0.0037798245903104544,0.022073133652857516
1772034380.5578,-0.017593640834093094,-0.017918812111020088,0.027097664773464203,0.036944599895575414
1772034380.658132,-0.001088700257241726,-0.006099970545619726,0.0038163098506629467,0.007277302369959177
1772034380.757635,0.00612420542165637,0.035901010036468506,-0.009370332583785057,0.037605738211289
1772034380.856417,-0.001731853699311614,-0.2914084196090698,0.0030605047941207886,0.29142963649204656
1772034380.955916,0.05880126357078552,0.24406592547893524,-0.05373726412653923,0.2567361644436085
1772034381.055574,0.0589783638715744,-0.12641465663909912,-0.2178415209054947,0.25867748461852696
1772034381.15521,0.03205114230513573,-0.5485800504684448,-0.3678147792816162,0.6612526441179721
1772034381.254776,0.1380169838666916,-0.9457151293754578,-0.48719522356987,1.0727464656826389
1772034381.354384,-0.03398832678794861,0.21583135426044464,-0.1470874547958374,0.26338773547388167
1772034381.453854,-0.05464060977101326,0.6290732622146606,0.09167665988206863,0.6380622034227351
1772034381.553541,0.010277404449880123,-0.0892060399055481,0.15721705555915833,0.1810539840946565
1772034381.6529999,-0.018124941736459732,0.1761111170053482,0.22124503552913666,0.28336020326099154
1772034381.752573,0.030178409069776535,-1.0043758153915405,0.01703277975320816,1.004973447660945
1772034381.852103,0.24950677156448364,-1.7769726514816284,0.34085264801979065,1.8264900659002454
1772034381.951647,0.039809998124837875,-0.27147358655929565,0.11233479529619217,0.29648246218672764
1772034382.051259,0.031612519174814224,0.24667049944400787,0.02323128655552864,0.24977065347946578
1772034382.1508079,0.06497074663639069,-0.7355006337165833,0.22602887451648712,0.77218613833141
1772034382.2503781,-0.03984248638153076,0.7510255575180054,0.0003944141499232501,0.7520817557478807
1772034382.349906,-0.0023939155507832766,-1.8361129760742188,0.17808903753757477,1.844730955188547
1772034382.449479,0.1457556039094925,-1.6121176481246948,-0.00871972180902958,1.618716788389663
1772034382.5490298,-0.04205290973186493,0.9230867624282837,0.1398572325706482,0.9345681696321395
1772034382.6487498,0.04202521592378616,0.2677432894706726,0.11325491964817047,0.2937333223427856
1772034382.74797,0.09230569750070572,-0.512935221195221,0.0892031118273735,0.5287533244277229
1772034382.847749,-0.012689696624875069,0.7272344827651978,0.023791348561644554,0.7277341888282959
1772034382.947258,-0.04739814251661301,1.0166494846343994,-0.05577298253774643,1.019280817097315
1772034383.046925,0.0013558153295889497,-0.020615529268980026,-0.006447246763855219,0.021642672503232176
1772034383.146388,0.024864869192242622,-0.4826151132583618,0.042019087821245193,0.4850785637467999
1772034383.2459621,0.04764608293771744,-0.22049002349376678,0.04098418354988098,0.22927211557631688
1772034383.3455482,-0.03254808858036995,0.5453016757965088,0.011451326310634613,0.5463921929996703
1772034383.445102,-0.03443121165037155,0.651604950428009,-0.024356471374630928,0.6529684199529285
1772034383.544693,0.017359815537929535,0.533642590045929,0.03382667154073715,0.5349953465348677
1772034383.644215,-0.1301518827676773,2.063976526260376,0.11893437802791595,2.0714931812146293
1772034383.743804,0.008318915963172913,0.24674001336097717,0.08938207477331161,0.26256236182468995
1772034383.843355,-0.019458919763565063,0.25958630442619324,0.004226436838507652,0.2603489231250305
1772034383.9429631,-0.029254557564854622,0.12732812762260437,0.01281832717359066,0.13127296269119104
1772034384.042513,-0.015967514365911484,-0.5579061508178711,-0.09029367566108704,0.5653911765316366
1772034384.142058,-0.028299015015363693,0.16493861377239227,-0.03789278864860535,0.17158509257964705
1772034384.2416692,0.010469685308635235,0.018155567348003387,-0.0035931370221078396,0.021263808921483968
1772034384.34116,0.016627445816993713,-0.033361420035362244,0.014310495927929878,0.03992801766775091
1772034384.440762,0.005468002520501614,-0.02780100516974926,0.013413277454674244,0.03134822087597172
1772034384.540345,-0.0008498146780766547,0.004619252867996693,0.0070701600052416325,0.00848804126670509
1772034384.6398702,-0.0037060549948364496,0.0499395951628685,0.00472498033195734,0.050299338442899376
1772034384.73947,0.007761782966554165,-0.0454937145113945,0.02015986293554306,0.050362122755539605
1772034384.839007,0.0002181128947995603,0.03581658750772476,0.0008969526388682425,0.03582848082140458
1772034384.9385319,-0.012320049107074738,0.20043456554412842,-0.029259884729981422,0.20293333764878566
1772034385.0381389,0.0009273127070628107,0.14719291031360626,-0.0656764805316925,0.16118316553063414
1772034385.137676,3.408846168895252e-05,0.4624965488910675,0.03663897141814232,0.4639455497412927
1772034385.2391272,0.0004980111261829734,-0.21208561956882477,0.017888985574245453,0.21283931461985503
1772034385.336894,0.010933341458439827,-0.1450703740119934,0.005489573813974857,0.14558532478270456
1772034385.436301,-0.0018367822049185634,-0.010036654770374298,0.010341587476432323,0.014527788523401782
1772034385.539637,0.010959440842270851,-0.156345933675766,-0.04711771011352539,0.16365891031918936
1772034385.6353579,0.0656256154179573,-1.1333433389663696,-0.17324155569076538,1.1483842919495988
1772034385.735046,0.09735105186700821,-1.3636950254440308,-0.1309920996427536,1.373426474147497
1772034385.8344321,-0.013974671252071857,0.8466373085975647,0.24216629564762115,0.880701162990956
1772034385.934494,0.02544730342924595,-0.2807038426399231,0.07620155811309814,0.2919741255376967
1772034386.033568,-0.019691679626703262,0.18173837661743164,-0.006729275453835726,0.18292589464095493
1772034386.133214,-0.010691792704164982,0.26789456605911255,-0.03833753615617752,0.27083496752405384
1772034386.232718,0.015594406053423882,-0.09201567620038986,0.020471720024943352,0.09554664561120774
1772034386.332375,0.0132699990645051,-0.01673050969839096,-0.015448198653757572,0.026356207458317623
1772034386.431993,0.007368167862296104,-0.24372132122516632,-0.00023329291434492916,0.24383278438916198
1772034386.531506,-0.005475192796438932,0.06954685598611832,-0.08815302699804306,0.1124175212439314
1772034386.6311789,0.006652842741459608,-0.03586798533797264,-0.015421832911670208,0.03960562610416715
1772034386.730668,0.017175525426864624,-0.05935094133019447,0.03454572707414627,0.07078799452979624
1772034386.830265,0.09689911454916,-0.34310489892959595,-0.040281642228364944,0.35879384160059585
1772034386.929831,0.5281215906143188,-2.3042185306549072,-0.029523802921175957,2.364150398436061
1772034387.02951,1.2342140674591064,1.782158613204956,-0.08192788809537888,2.1693514850715947
1772034387.1289911,1.5023658275604248,0.6794818639755249,0.15021346509456635,1.6557061237999604
1772034387.228401,0.8611240983009338,0.7882347106933594,0.28295767307281494,1.2012134350594077
1772034387.328044,-0.2858024537563324,-0.3434061110019684,0.22247515618801117,0.49910519408989995
1772034387.427652,-0.4648140072822571,-0.23615607619285583,0.34722959995269775,0.6264105273476066
1772034387.527282,-0.1710825264453888,0.1425214558839798,0.44702330231666565,0.49941108223218617
1772034387.626816,0.10740794986486435,-0.1235794648528099,0.26348596811294556,0.31021477595352587
1772034387.726428,0.18256981670856476,0.1159210130572319,0.17503519356250763,0.27822066462913636
1772034387.825965,0.43441590666770935,0.9332294464111328,0.3696366250514984,1.0937392807219732
1772034387.925492,0.7221113443374634,2.068711996078491,0.7582203149795532,2.3186013375282104
1772034388.0250869,0.621655285358429,2.6545298099517822,1.2423361539840698,2.996061235227452
1772034388.124577,0.3393234610557556,2.6560094356536865,1.5173161029815674,3.0776248455377795
1772034388.224187,0.18416184186935425,1.3243037462234497,1.655600905418396,2.1280766796063504
1772034388.323883,0.20937426388263702,1.497999906539917,1.5081734657287598,2.135984200573191
1772034388.423256,0.31689777970314026,1.586632251739502,1.24090576171875,2.0390373254326497
1772034388.5229259,0.447629451751709,1.2257976531982422,0.9896551370620728,1.6377940355781015
1772034388.622416,0.5767834186553955,1.2743910551071167,0.6704553365707397,1.551213083914979
1772034388.722168,0.6625412106513977,1.0283151865005493,0.4165559411048889,1.2922506841433123
1772034388.821528,0.8064829111099243,1.739427089691162,0.17684268951416016,1.92543361949936
1772034388.921043,0.8903205990791321,1.7121185064315796,0.1256151795387268,1.9338561793837394
1772034389.020729,0.7584445476531982,2.1348702907562256,-0.06037173047661781,2.266396707564494
1772034389.1204,0.6179378032684326,1.794024109840393,-0.1842779666185379,1.9063913565629418
1772034389.219768,0.3070451617240906,0.7630281448364258,-0.19517828524112701,0.8453302574617552
1772034389.319386,0.13543292880058289,1.2801607847213745,-0.13003496825695038,1.2938557902299372
1772034389.418905,-0.08172548562288284,0.9282588958740234,-0.02840687334537506,0.9322824589269162
1772034389.5185962,-0.25493401288986206,0.4317101240158081,-0.16648565232753754,0.5282825518004531
1772034389.6183171,0.22705870866775513,0.5535585284233093,0.049070607870817184,0.6003254335182374
1772034389.718723,0.032468196004629135,1.265472650527954,-0.2340622991323471,1.2873462521253405
1772034389.817155,0.019476495683193207,0.6466445326805115,-0.20674411952495575,0.679169799452128
1772034389.917169,0.10663110762834549,1.5607810020446777,-0.13672561943531036,1.570382572645152
1772034390.017568,0.21197697520256042,1.2864325046539307,-0.12426602840423584,1.3096888458185687
1772034390.116859,0.2799283266067505,0.6799476146697998,-0.04854782670736313,0.7369162219750724
