datetime,x,y,z,magnitude
1772034379.679441,0.007451191544532776,-0.0023660659790039062,0.004482090473175049,0.009011529207634128
1772034379.776284,0.05097189545631409,-0.01762673258781433,0.029779493808746338,0.06160887987649905
1772034379.877176,-0.013106271624565125,0.0074758827686309814,0.0349690318107605,0.0380853825614129
1772034379.975548,0.07451075315475464,-0.019707918167114258,0.005169272422790527,0.07724620218205859
1772034380.0751472,0.05399230122566223,-0.00840538740158081,-0.029200196266174316,0.06195539194449828
1772034380.17465,-0.06676101684570312,0.010322123765945435,-0.00399017333984375,0.06767201114636504
1772034380.274201,-0.0031855106353759766,-0.008069276809692383,0.0038338899612426758,0.009484693905153193
1772034380.373886,0.00809691846370697,0.008886545896530151,0.005431950092315674,0.013192303376759645
1772034380.473474,-0.00461384654045105,-0.0007787048816680908,0.005051374435424805,0.0068855170378432085
1772034380.57297,0.0009598881006240845,-0.0020061731338500977,0.013220250606536865,0.013406011409376764
1772034380.674502,-0.008733317255973816,0.00036653876304626465,0.04931509494781494,0.05008376753670103
1772034380.77381,-0.01122044026851654,0.016937166452407837,-0.09455782175064087,0.09671580812608603
1772034380.871635,0.01599763333797455,0.01681646704673767,-0.012339115142822266,0.02628633863546071
1772034380.971112,0.00019092857837677002,0.01224169135093689,0.04103648662567139,0.042823926669941774
1772034381.070755,-0.019605115056037903,0.011112749576568604,6.961822509765625e-05,0.022535718009623645
1772034381.170912,-0.0019609257578849792,0.0012905895709991455,0.03331172466278076,0.03339433861117217
1772034381.2699971,0.06876073032617569,-0.007446318864822388,0.06812876462936401,0.09708251268662625
1772034381.369519,-0.003542620688676834,-0.018978863954544067,-0.022622287273406982,0.029740802272794943
1772034381.469005,0.03563743084669113,0.02253839373588562,0.020639002323150635,0.04694650238773404
1772034381.568575,-0.018445491790771484,-0.01529383659362793,0.01374143362045288,0.027621813899549097
1772034381.66821,-0.009216442704200745,0.004028379917144775,-0.009762942790985107,0.014017336152661765
1772034381.7677898,0.21325308084487915,0.055440157651901245,0.04906892776489258,0.2257393347254671
1772034381.867338,-0.1715421974658966,-0.012039601802825928,0.03802132606506348,0.1761172869389747
1772034381.9669309,-0.04139159619808197,0.014326274394989014,0.040872156620025635,0.05990859337889262
1772034382.066461,-0.04308004677295685,0.004619181156158447,-0.059255778789520264,0.07340622987503254
1772034382.166039,-0.03416389226913452,-0.011418908834457397,0.0883743166923523,0.0954336568763183
1772034382.2655969,0.0033468306064605713,-0.0028583109378814697,0.025062739849090576,0.025446259946584424
1772034382.365216,-0.2541810870170593,-0.08497047424316406,-0.06708943843841553,0.2762770335012739
1772034382.464709,-0.1795010268688202,0.031927645206451416,-0.04711604118347168,0.18830803092856274
1772034382.564204,-0.0007188320159912109,0.020482778549194336,0.02469789981842041,0.03209434828756117
1772034382.663863,0.07822826504707336,0.0060259997844696045,-0.03102099895477295,0.08436987911470309
1772034382.7632399,-0.0962769091129303,-0.008480310440063477,0.004332780838012695,0.09674674094402116
1772034382.863069,-0.010566145181655884,-0.05074736475944519,0.05799335241317749,0.07778282187055834
1772034382.962585,0.06613689661026001,0.011208146810531616,0.025813519954681396,0.07187523537779467
1772034383.062204,0.014584779739379883,-0.016272127628326416,0.028016209602355957,0.03553035234953225
1772034383.16166,0.034750670194625854,-0.008357435464859009,0.019647598266601562,0.04078582994338482
1772034383.261425,-0.021260738372802734,0.000812530517578125,0.021223783493041992,0.030052091237687338
1772034383.360796,-0.029705286026000977,-0.015476614236831665,0.0339626669883728,0.04770107289239245
1772034383.460362,0.03277730941772461,0.0039670467376708984,0.009335517883300781,0.03431095111817148
1772034383.559902,0.0070683956146240234,0.025759726762771606,0.05732494592666626,0.0632429851046952
1772034383.659635,-0.047641217708587646,-0.023066788911819458,0.01601618528366089,0.05530172299757068
1772034383.759026,-0.012232622131705284,0.012034833431243896,0.01422053575515747,0.022286720196085016
1772034383.858614,-0.01650196872651577,-0.016240715980529785,0.03732174634933472,0.04392025248077724
1772034383.960929,0.03241562843322754,0.012417614459991455,0.0062239766120910645,0.0352662444905311
1772034384.057938,0.04609367623925209,0.012324005365371704,-0.04271829128265381,0.06404186527268206
1772034384.157299,-0.03129109740257263,-0.011080652475357056,-0.02933812141418457,0.04430168172936959
1772034384.2568722,-0.007270194590091705,-0.005660653114318848,-0.005484938621520996,0.010723025447153383
1772034384.356374,-0.022675633430480957,0.002435028553009033,0.03367793560028076,0.04067329666776684
1772034384.455956,0.004428897053003311,0.005640745162963867,0.0026507973670959473,0.007645904902691667
1772034384.5555282,-0.0026397518813610077,0.0018332898616790771,-0.0033892393112182617,0.004670779894277989
1772034384.65513,-0.013431154191493988,6.660819053649902e-05,-0.007303833961486816,0.01528876483250695
1772034384.754616,-0.006327033042907715,-0.0062202513217926025,0.003570735454559326,0.009564153141745257
1772034384.854166,0.010152209550142288,-0.008025258779525757,0.0012306571006774902,0.012999486687088974
1772034384.953821,0.04413861781358719,0.004596531391143799,0.018983066082000732,0.0482669916319351
1772034385.053297,-0.05214107036590576,-0.006646990776062012,-0.0011091828346252441,0.05257474671208618
1772034385.1529741,-0.006579965353012085,-0.01769879460334778,0.03688257932662964,0.04143510507098371
1772034385.2550468,0.014990121126174927,0.005637764930725098,0.04768264293670654,0.05030032367908739
1772034385.352042,-0.037486732006073,-0.024445801973342896,0.024501264095306396,0.05102121375352593
1772034385.4515061,-0.036593370139598846,0.018393337726593018,0.016342222690582275,0.04409600722703561
1772034385.550994,-0.00841570645570755,0.021235346794128418,0.017197132110595703,0.028592051718000576
1772034385.650589,0.04098932445049286,-0.015484601259231567,-0.005230307579040527,0.044127697792163786
1772034385.75027,0.034688472747802734,-0.04577869176864624,0.007479369640350342,0.057921668931763065
1772034385.849709,-0.2889026701450348,0.010494023561477661,-0.04004848003387451,0.291854001343931
1772034385.949306,0.2601478099822998,0.0517442524433136,0.1513993740081787,0.30541139656138
1772034386.048908,0.04149526357650757,0.0023482143878936768,-0.02085578441619873,0.04650091132128815
1772034386.148371,0.08775879442691803,0.001384735107421875,0.007927894592285156,0.08812703900194406
1772034386.247971,-0.0021016597747802734,-0.011587381362915039,0.015092551708221436,0.019143393056715363
1772034386.347491,0.04492488503456116,-0.005845099687576294,-0.008916318416595459,0.046172624138469336
1772034386.447119,-0.04050460457801819,0.01592928171157837,0.060098886489868164,0.07420405086779626
1772034386.546767,-0.00663246214389801,0.02254617214202881,0.027310729026794434,0.03603047810289545
1772034386.646339,0.010632306337356567,0.013343006372451782,0.04091852903366089,0.04433291977058618
